userid,probability,openness,agreeableness,neuroticism,conscientiousness,extraversion
5e87e52483aa882b74bf8234b6d167cc,2,0.6666666666666666,0.4166666666666667,0.4166666666666667,0.75,0.4166666666666667
bf9cf1035e0fc5a1ea4fb2eddec7ee88,2,1.0,0.6666666666666666,0.25,0.25,1.0
15fa8bb95dc74d072cca7f915f0a528c,1,0.5833333333333334,0.9166666666666666,0.16666666666666666,0.8333333333333334,0.16666666666666666
d890f33e2b71506322bde37f3abafb71,1,0.9166666666666666,0.25,0.25,0.5,0.25
bd93a6a6fd678f2b2b45e85b36cabfb1,2,0.6666666666666666,0.4166666666666667,0.16666666666666666,0.75,0.16666666666666666
f749053333e87cf73f500bc3fdfec450,1,0.8333333333333334,0.9166666666666666,0.08333333333333333,0.9166666666666666,0.5
93c69e53c4efd6eb44fbb7af48d19136,2,0.9166666666666666,0.5,0.4166666666666667,0.6666666666666666,0.75
2e6437ea97d46ed8303864645acd79d2,2,0.9166666666666666,0.5833333333333334,0.08333333333333333,0.5833333333333334,0.9166666666666666
d5dd6d18c1290b53070495a62a8670ec,1,0.75,0.4166666666666667,0.4166666666666667,0.8333333333333334,0.3333333333333333
bce86158a455f637e99ef8a6cab948e1,2,0.9166666666666666,0.4166666666666667,0.75,0.5,0.75
f735a214472876a0c68cbb4647f4a6da,2,0.9166666666666666,0.6666666666666666,0.5833333333333334,0.6666666666666666,0.4166666666666667
8b70d9f04a409b47114368b3a0f753c4,2,0.75,0.9166666666666666,0.5833333333333334,0.5833333333333334,0.75
f7eacf6c01e85a6fa1da6ec7f86b4b37,2,0.6666666666666666,0.3333333333333333,0.5833333333333334,0.5,0.25
2a99ca0d9a639ac1be967a3e941f2f74,2,1.0,0.5,0.75,0.3333333333333333,1.0
bba645691bc7e0fd7367213da7bca95f,3,0.6666666666666666,0.4166666666666667,0.6666666666666666,0.3333333333333333,0.6666666666666666
af5b26160c51d2185fef4e524b0c1a31,2,0.6666666666666666,0.4166666666666667,0.3333333333333333,0.6666666666666666,0.5
8fe3abb4d69e09eca5b7ee1eba8c3c28,2,0.5833333333333334,0.25,0.9166666666666666,0.75,0.25
45a7ade9f9db5470a11d877096404dc9,1,0.8333333333333334,0.25,0.4166666666666667,0.6666666666666666,0.4166666666666667
e1722ca7e910c77340502803541fc516,3,0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5
8de482e14a2ee5400c11ce8e7ead2ba1,2,0.9166666666666666,0.3333333333333333,0.25,0.75,0.4166666666666667
56e06bea8cc11477eb0e5dd2b5804ee6,1,0.5,0.25,0.5833333333333334,1.0,0.3333333333333333
d0310993ced219c9d5f81c0e930d0b5c,1,1.0,0.8333333333333334,0.3333333333333333,0.8333333333333334,0.4166666666666667
391f02411f9fbf8564742db593cadf3f,1,0.4166666666666667,0.9166666666666666,0.16666666666666666,1.0,0.25
fda31855437976e98a09cd75ca25d37c,2,0.6666666666666666,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.5833333333333334
405dffe332555028ed6b82f3a9845370,2,0.8333333333333334,0.25,0.25,0.6666666666666666,0.5833333333333334
145404f0367d7fb26eb064b1e7a07685,1,0.6666666666666666,0.5833333333333334,0.6666666666666666,0.75,0.25
06bd71884b7d8fb0e814aa016b6a6d9f,3,1.0,0.5833333333333334,0.4166666666666667,0.3333333333333333,0.16666666666666666
726975842d6b74479e036a88a7d8064a,2,0.75,0.3333333333333333,0.75,0.5,0.5
3e3b479076bd0aa885c44cda056f5c70,1,0.6666666666666666,0.5,0.6666666666666666,0.5,0.08333333333333333
09cdd60b9872b88c8d7e8b655b348bb5,1,0.6666666666666666,0.5,0.3333333333333333,0.5833333333333334,0.5833333333333334
e646a41cf0fc231116f31d0a07140bf9,1,0.75,0.4166666666666667,0.08333333333333333,0.9166666666666666,0.5833333333333334
ceb9999feb045cc6449a0e4aa9ec9d0b,2,0.9166666666666666,0.3333333333333333,0.5833333333333334,0.75,0.5
8a663d7af9fa71406b668901d1924ef3,1,0.8333333333333334,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.4166666666666667
80b864a34a629aed7c7a1242f9cbeca9,2,0.6666666666666666,0.16666666666666666,0.75,0.4166666666666667,0.3333333333333333
d8a9d52bc4a210e680b2ddcff4e2ec0c,3,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.5
13e6dc83483b272928d613cb69ed9e2a,2,0.6666666666666666,0.4166666666666667,0.25,0.8333333333333334,0.5833333333333334
0df997a88db577e0b3e38606858346e7,1,0.5,0.6666666666666666,0.3333333333333333,0.5,0.4166666666666667
ec25b6b66b2e49b7e0bb3e74a23a65fa,2,0.8333333333333334,0.5833333333333334,0.5833333333333334,0.8333333333333334,0.5833333333333334
8de3f511c82a1a152ff16a986c2884c3,2,0.5833333333333334,0.75,0.08333333333333333,1.0,0.3333333333333333
cb4ef7257fae75736b689ba8591b7670,2,0.8333333333333334,0.4166666666666667,0.25,0.8333333333333334,0.5833333333333334
94db40b32bda57a7c1830184122cb005,2,0.6666666666666666,0.4166666666666667,0.5,0.4166666666666667,0.08333333333333333
930f629e8b7182f0a51582b15ba86160,1,0.6666666666666666,0.3333333333333333,0.4166666666666667,0.9166666666666666,0.25
92c50cf422ff3aa91114677c489b12f8,2,0.9166666666666666,1.0,0.08333333333333333,0.8333333333333334,0.75
caa5b8067980402f57ca5d1e50399132,3,0.9166666666666666,0.5833333333333334,0.08333333333333333,0.25,0.75
c06a8ef4fcb95e59d2206e77e5d062c3,2,0.6666666666666666,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.3333333333333333
d73dd34c556a0df3881b25bc4e42db99,2,0.25,0.4166666666666667,0.8333333333333334,0.25,0.16666666666666666
48a52207c776c04f3419db9ab6a2cbd1,2,0.75,0.5,0.25,0.4166666666666667,0.3333333333333333
1ed84e41d1199bd80978e5472689de49,1,0.5833333333333334,0.5,0.8333333333333334,0.5,0.4166666666666667
fc32d2ef26c4fcf6cbeb2cd222dd56c3,3,0.6666666666666666,0.5,0.8333333333333334,0.25,0.75
0f82403932a76192f2803e283e135bed,2,0.6666666666666666,0.8333333333333334,0.0,0.5833333333333334,1.0
1a4926479ca0b4c42df6cefb89aa59d9,2,0.8333333333333334,0.8333333333333334,0.25,0.8333333333333334,0.75
2a46cb7fac675410cd4457460a1630fc,2,0.8333333333333334,0.3333333333333333,0.08333333333333333,0.25,0.0
49d2982c19ef8cae75f7aa3099285fb2,1,1.0,0.4166666666666667,0.16666666666666666,0.3333333333333333,0.5
5dcd3690af8b3b9638777d62e72a73e6,3,0.75,0.3333333333333333,1.0,0.16666666666666666,0.6666666666666666
fcae1da08cada2c0d65feadac557de3e,1,0.75,0.5833333333333334,0.5,0.5,0.5
e42e43802f7d90867d9fc1d563dbf328,3,0.75,0.6666666666666666,0.08333333333333333,0.75,0.75
e2ff8ab4555623038de762dafe9fe2b2,1,1.0,0.5833333333333334,0.08333333333333333,0.75,0.8333333333333334
581318c4039db9284d28dd41480c7d4c,2,0.9166666666666666,0.4166666666666667,0.25,1.0,0.5
44e7abdbd92f204d75325440946a72cc,1,0.5833333333333334,0.6666666666666666,0.5,0.5833333333333334,0.5
e9ba9fd6f504f157b6a92cd62a2ef4b7,3,0.75,0.75,0.4166666666666667,0.4166666666666667,0.3333333333333333
1e0b304a9275e1e1579cceab9c476c55,1,0.5833333333333334,0.9166666666666666,0.0,0.4166666666666667,0.08333333333333333
a9c0a02a48e3206e3efa9572b9cbed74,2,0.9166666666666666,0.5833333333333334,0.16666666666666666,0.5833333333333334,0.6666666666666666
c25c7d0ae64ce7f2175227eccac58fd6,2,1.0,0.4166666666666667,0.0,0.9166666666666666,0.5
2ff9b7f6e89fd7b705a0336d406c3fba,2,0.5833333333333334,0.3333333333333333,0.3333333333333333,0.75,0.25
5703de3548ff252d497ed77119eccccf,2,0.5833333333333334,0.4166666666666667,0.5833333333333334,0.5,0.25
a916e5e0c713059b14efbc3553e554dd,3,0.9166666666666666,0.8333333333333334,0.25,0.5,0.08333333333333333
55ba31691c676e6b33b4a3c284980490,2,1.0,0.75,0.5833333333333334,0.5833333333333334,0.16666666666666666
ed188b310bfe08aa3fb39d496693d271,1,0.8333333333333334,0.5833333333333334,0.25,0.5,0.6666666666666666
abb3365a8b5a8ed98497110974d21089,3,0.6666666666666666,0.5,0.6666666666666666,0.3333333333333333,0.16666666666666666
f9d5f3679105db1fc8099bfd9586c840,1,1.0,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.08333333333333333
7784e2d523d6d241bca34c5d8a8d642f,2,0.6666666666666666,0.4166666666666667,0.5,0.3333333333333333,0.6666666666666666
258490600493aaf3463350984a0190a7,1,0.5833333333333334,0.16666666666666666,0.16666666666666666,0.9166666666666666,0.5
8bc244a0172ec6c12b115c5c13362d75,1,0.5833333333333334,0.5,0.4166666666666667,0.8333333333333334,0.3333333333333333
120b3d64e4c26c0c457ea26dcc34727c,2,0.9166666666666666,0.16666666666666666,0.5,0.16666666666666666,0.6666666666666666
b682bcc838d091d6a17eceec700f865a,3,1.0,0.8333333333333334,0.25,0.4166666666666667,0.3333333333333333
7d3df846fa66c49b6d626197d0bf22d5,2,0.9166666666666666,0.75,0.16666666666666666,0.6666666666666666,0.6666666666666666
1c6cdc08eaba89c25d00c6d96259043e,2,0.75,0.5833333333333334,0.9166666666666666,0.3333333333333333,0.16666666666666666
330def8b213289e93fcfb678fbb545e2,2,0.9166666666666666,0.5,0.75,0.08333333333333333,0.4166666666666667
aa675e0f8ee4c6123a9a0a3fb1e493c5,3,0.6666666666666666,0.5833333333333334,0.16666666666666666,0.4166666666666667,0.4166666666666667
af5504ddb7e6b50d723d24653229a3f4,3,1.0,0.5833333333333334,0.25,0.5833333333333334,0.25
eee07f9887fb266c41125d5d4c1c5130,2,0.9166666666666666,0.4166666666666667,0.6666666666666666,0.5833333333333334,0.5
8785e1793c5b4c1937d2cf759fb43bc9,1,0.75,0.6666666666666666,0.0,1.0,0.0
8f76b389b0bd71c8e2bc52e516287fc6,2,0.6666666666666666,0.5833333333333334,0.75,0.5,0.16666666666666666
daedbccc0a0070174732f5b82fe02343,2,0.5833333333333334,0.5,0.3333333333333333,1.0,0.3333333333333333
a1fedc8de294a95fcb8efcd83ec5854c,2,0.9166666666666666,0.08333333333333333,0.8333333333333334,0.5833333333333334,0.08333333333333333
da7b09437c85d423842da348275dcd1c,2,0.8333333333333334,0.4166666666666667,0.4166666666666667,0.08333333333333333,0.25
9a110e15f113faef8c5e393241316ea9,2,0.75,0.5,0.4166666666666667,0.4166666666666667,1.0
fa1406e3ad87b6198457191c48dfe34c,2,0.6666666666666666,0.9166666666666666,0.0,0.8333333333333334,0.25
c2d26651f5f0fa9bbc62098a5b78db9c,2,0.8333333333333334,0.4166666666666667,0.3333333333333333,0.75,0.5
c65388b2802d963be58bb0837b4dc8db,1,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.8333333333333334,0.5833333333333334
1dee7ead0cd183ea2004f928e9a8da84,3,0.75,0.8333333333333334,0.3333333333333333,0.5833333333333334,0.6666666666666666
ab447a5da1a868cdc09bae1a2c182e60,2,0.8333333333333334,0.5833333333333334,0.16666666666666666,0.4166666666666667,0.5833333333333334
0af6e4acd1cddf76c5378d20e3bfcb9f,2,0.6666666666666666,0.6666666666666666,0.25,0.4166666666666667,0.5833333333333334
3b55147107fc9383234c4587c8c2dc83,3,0.75,0.3333333333333333,0.75,0.3333333333333333,0.25
a1c72e3806aaa45dcf10e905a10ad11e,2,0.6666666666666666,0.5,0.16666666666666666,1.0,0.25
8f45de0d6ded99d3c81f32100d08ab85,1,0.4166666666666667,0.5,0.25,0.25,0.5833333333333334
af9d66507b76a890adf68348360207ac,3,0.6666666666666666,0.8333333333333334,0.16666666666666666,0.5833333333333334,0.3333333333333333
9090ec44d3652c058a5163f68fd2f3af,2,0.5833333333333334,0.5833333333333334,0.6666666666666666,0.5833333333333334,0.8333333333333334
e5c75a1bc0d12b3db74ddc9711918e11,2,0.9166666666666666,0.75,0.0,0.8333333333333334,0.75
5b195b2c2a17cbbcfebed83a8c608163,3,0.5833333333333334,0.6666666666666666,0.25,0.75,0.25
86e7f7dedfaa148af546651c3d9a6094,2,0.8333333333333334,0.5,0.08333333333333333,0.8333333333333334,0.16666666666666666
a7facf9671c4dd8d412b8b874ef41ec9,2,0.8333333333333334,0.75,0.6666666666666666,0.75,0.75
840012d08218ace331b367f1a5c7fd0a,3,0.75,0.3333333333333333,0.5,0.4166666666666667,0.3333333333333333
8cfdaed1bb0ac5af9f9de3b2c4b31f41,1,0.4166666666666667,0.6666666666666666,0.4166666666666667,0.6666666666666666,0.08333333333333333
9506c5c93356b984bdd17a7d48a36997,3,0.6666666666666666,0.75,0.5,0.5833333333333334,0.08333333333333333
d9955166fbdbc60ca80f1b36d38601d4,1,0.8333333333333334,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.4166666666666667
debdf27243aa9581944616f421fa3fb8,1,0.8333333333333334,0.5,0.4166666666666667,0.75,0.08333333333333333
97021e7fc3f465c130c2d03a65c922f4,1,0.5833333333333334,0.5,0.6666666666666666,0.6666666666666666,0.16666666666666666
e4e2ad9aff8382ef405478af468268cc,1,0.9166666666666666,0.5,0.5,0.6666666666666666,0.6666666666666666
863242009cfc08770d4a4b2be794ea30,2,0.9166666666666666,0.5,0.5,0.6666666666666666,0.5833333333333334
faec1b91ec4bd3fc157f693b2d80718a,3,0.8333333333333334,0.3333333333333333,0.25,1.0,0.4166666666666667
188b0cca409b8e0517720f18aa8a4f8d,2,0.5,0.5,0.5,0.5833333333333334,0.16666666666666666
14e7593e7101b934b13675ba2bbbddd2,2,1.0,1.0,0.4166666666666667,0.5,0.3333333333333333
c5166242b56b0127f6b6d1037f949d07,1,0.8333333333333334,0.6666666666666666,0.16666666666666666,0.9166666666666666,0.3333333333333333
625f88fb17ac40171df6a6cdab29ec6f,1,0.5,0.5,0.5,0.5,0.5
47d4ba72fc6e3a6c6eab27a767f14ff6,2,0.5833333333333334,0.5833333333333334,0.5,0.75,0.08333333333333333
89842678e49839b0888730e44064a0fa,2,0.6666666666666666,0.75,0.5,0.3333333333333333,0.3333333333333333
02a0cec24fbb27d78ffbda37da798f78,3,1.0,0.4166666666666667,0.25,0.5833333333333334,0.5
b93ba876c34a1dbc9797751cee59da44,1,0.8333333333333334,0.6666666666666666,0.4166666666666667,0.5,0.8333333333333334
affbab28e5ce9df9c9a9aa3bf622ec54,2,0.5,0.5833333333333334,0.6666666666666666,0.3333333333333333,0.4166666666666667
72558bcd98294d091c45b81e86fe13fb,2,0.9166666666666666,0.5833333333333334,0.5,0.9166666666666666,0.8333333333333334
dc22a8f8592618aad36fc082078c172a,1,0.6666666666666666,0.8333333333333334,0.25,1.0,0.5
fceeff16ff8e0a46ced573bd7301293b,2,0.6666666666666666,0.5833333333333334,0.16666666666666666,0.5,0.08333333333333333
7dc25f41c255d670cdf6d9f89afc802a,2,0.5,0.6666666666666666,0.16666666666666666,0.5,0.08333333333333333
2429936e4eff2733232668c0e0fd053b,1,0.5,0.6666666666666666,1.0,0.6666666666666666,0.75
732dece422610d96382b98a602a1cee1,3,1.0,0.6666666666666666,0.25,0.75,0.3333333333333333
2d18ce674c2618397c6b69319a949143,2,0.6666666666666666,0.5833333333333334,0.75,0.6666666666666666,0.4166666666666667
123a4ae0b0904fbec6fd1c90ebdf583e,2,0.9166666666666666,0.5833333333333334,0.6666666666666666,0.25,0.25
820c97972b265b8f1c3511959e80f974,2,0.8333333333333334,0.5833333333333334,0.5,0.25,0.5
c1fad731632be2e740f52592881dbee0,1,0.5833333333333334,0.6666666666666666,0.25,0.4166666666666667,0.3333333333333333
b6648870eb61ee8a7e3419c7ceac9d0e,2,0.5,0.0,0.8333333333333334,0.5833333333333334,0.75
e86457ef97730a4505cab3364ecc7031,2,0.75,0.5833333333333334,0.5833333333333334,0.6666666666666666,0.16666666666666666
5e92179708a9f096d6fa797b268eb358,2,0.6666666666666666,0.4166666666666667,0.4166666666666667,0.5,0.4166666666666667
b12bd723297e13f94d6dce17996af49c,1,0.75,0.75,0.08333333333333333,0.5,0.4166666666666667
44c7f5d8df325a8dfa1140bbd5825d89,2,0.5833333333333334,0.3333333333333333,0.75,0.8333333333333334,0.6666666666666666
9e24d06ab3b47d5cbd72e6e5c6c430e3,2,0.5,0.16666666666666666,0.5,0.75,0.08333333333333333
8c17370ba034b13cfa56e00ac3d304af,2,1.0,0.8333333333333334,0.08333333333333333,0.5833333333333334,0.16666666666666666
defd45f83df9a62166df4bdbd0a1ce2b,2,0.6666666666666666,0.5,0.16666666666666666,0.8333333333333334,0.0
97e0e773d48fcfbc59dc1e4549f1216e,2,0.75,0.4166666666666667,0.25,0.75,0.5833333333333334
a169258b51170f60e5d6f3582f6c8fd9,3,0.75,0.4166666666666667,0.5833333333333334,0.5,0.4166666666666667
8f3a59e201178eda99646354098f5c81,2,0.6666666666666666,0.5,0.16666666666666666,0.8333333333333334,0.3333333333333333
fc58dce252159c584a1402c8e1d79f38,3,0.5,0.5833333333333334,0.4166666666666667,0.75,0.5833333333333334
9e05723599ab46d45a116e781733e00e,2,0.5833333333333334,0.5,0.5833333333333334,0.6666666666666666,0.25
136c29e2d7e76b113cce1268119ebc09,2,0.75,0.5,0.16666666666666666,0.9166666666666666,0.25
aaabfa6303b351c6063ab668c7c44991,2,0.5,0.5833333333333334,0.25,0.9166666666666666,0.5
72d33615624c23b9c53d7ed823f71adc,3,0.8333333333333334,0.75,0.3333333333333333,0.4166666666666667,0.3333333333333333
7c2cfb06074b99b835f5f22f781f899e,2,0.6666666666666666,0.16666666666666666,0.9166666666666666,0.3333333333333333,0.5
8b91dc3934e60ba26723de98052d421d,3,0.8333333333333334,0.4166666666666667,0.5,0.8333333333333334,0.3333333333333333
76a9fd680119bf71fc910d611bdded45,2,0.8333333333333334,0.4166666666666667,0.5833333333333334,0.4166666666666667,0.5833333333333334
dd45f52956363773f1a9933bc80a3753,2,0.75,0.5,0.16666666666666666,0.75,0.5
24c89d1f4d190fbefcd2a8ed20b2c756,2,0.6666666666666666,0.5,0.4166666666666667,0.5,0.5
d369962c73da531c5e4dd308f38f043f,2,0.6666666666666666,0.4166666666666667,0.16666666666666666,0.25,0.25
6d8bec6e4ed68ce0fe0ee7a6d16bc75d,3,0.8333333333333334,0.5,0.08333333333333333,0.75,0.0
402e4a5a553a02e03701f0a842577a08,2,0.75,0.4166666666666667,0.25,0.6666666666666666,0.5
06ba0fec570d39b4c7a41e2c6e34229b,3,0.75,0.4166666666666667,0.16666666666666666,0.8333333333333334,0.08333333333333333
943f3580ebc4ef11b3b68024730683d7,2,0.75,0.6666666666666666,0.5,0.6666666666666666,0.16666666666666666
81c3c538eee076613e773937e15a905b,1,0.6666666666666666,0.5,0.16666666666666666,0.9166666666666666,0.5833333333333334
090b476722d8ba7e96ed9042208dc4a4,3,0.75,0.5,0.6666666666666666,0.4166666666666667,0.3333333333333333
a1a7730e1aeb6a70fbbab512ace3e606,2,0.9166666666666666,0.6666666666666666,0.0,0.8333333333333334,0.5
d28b31aa4521ba8f2c8ccb5a360102a4,1,0.75,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.6666666666666666
679f5362b1ae2446ffdfc28cad74acd8,2,0.8333333333333334,0.25,0.25,0.08333333333333333,0.16666666666666666
f629abf84865884ccee23990ab5fdd76,2,0.8333333333333334,0.5833333333333334,0.16666666666666666,0.25,0.5833333333333334
569db938f9e5e7eff6bde7b7dfe39335,2,0.75,0.4166666666666667,0.5833333333333334,0.8333333333333334,0.25
4042caad6fa83ce53087a206386d035c,2,0.8333333333333334,0.8333333333333334,0.25,0.5,0.25
0bbab78d893fd9de32faac2d7a564591,2,0.9166666666666666,0.5,1.0,0.25,0.0
ae868c51cd2420daa555d01c8b3e434a,2,0.9166666666666666,0.8333333333333334,0.0,1.0,0.9166666666666666
ca42ab72276d2a1fe648b0fd2aa3c239,2,0.3333333333333333,0.8333333333333334,0.75,0.5,0.5
c564f252c8b6d5d46fe54546db0a4c96,3,0.8333333333333334,0.5,0.25,0.8333333333333334,0.4166666666666667
f878aa3e9e727762465f14c8e6ac0325,2,0.75,0.5,0.5,0.4166666666666667,0.25
1410416974b4676766c1270e2c0f7165,3,0.6666666666666666,0.5,0.75,0.25,0.4166666666666667
796dde613196add25a0a870250da4039,3,0.75,0.5,0.5,1.0,0.3333333333333333
a44ec027de6b34346b72ed825037f742,1,0.5,0.5,0.5,0.5833333333333334,0.3333333333333333
15ba0b093a9a409d176282ab8847047e,1,0.75,0.5,0.6666666666666666,0.75,0.5
8006b299b03d4554f9c8f5a6ba188629,3,0.3333333333333333,0.25,0.5833333333333334,0.16666666666666666,0.9166666666666666
09af1643579cb720663718be7352ae78,1,0.6666666666666666,0.4166666666666667,0.9166666666666666,0.4166666666666667,0.08333333333333333
88d915b103ecc0a780529f2fd2ef4c90,1,0.8333333333333334,0.5833333333333334,0.5,0.9166666666666666,0.75
db6cc3971f39cef65a0b76461f2de31c,2,0.5,0.5,0.5833333333333334,0.5833333333333334,0.5
342701859b13f7e9377a20abf214ab23,1,0.5833333333333334,0.6666666666666666,0.25,0.6666666666666666,0.25
e8eac4a518175b9a9331b7831bd23ba3,2,0.75,0.5833333333333334,0.4166666666666667,0.6666666666666666,0.5833333333333334
62096740195ad3d3bd209fb9cab009e8,1,0.5833333333333334,0.5833333333333334,0.25,0.5,0.25
2111f162ff288b41a55ca4a59e71e252,2,0.5833333333333334,0.5833333333333334,0.25,0.75,0.4166666666666667
c8d195dc7fb3706c4afa320ea0370884,1,0.75,0.5833333333333334,0.16666666666666666,0.75,0.4166666666666667
7c5099a1f9ca585f2a043dd5ef0f91b6,2,0.5,0.4166666666666667,0.4166666666666667,0.5,0.16666666666666666
dbc7302449c37e9ee4fbf04d7357f7b3,3,0.75,0.25,0.6666666666666666,0.75,0.16666666666666666
a5eb6d21ec383afbfe9961123453ddcc,2,0.6666666666666666,0.5833333333333334,0.25,0.5833333333333334,0.16666666666666666
6d9d06e2287df9bca4f5a2eb897d8ab4,3,0.8333333333333334,0.9166666666666666,0.9166666666666666,0.25,0.5
09d37ed7c6f606d4717e9f4d2697264d,1,0.5,0.75,0.16666666666666666,0.5833333333333334,0.08333333333333333
6acc32427547ed2bdab63c34f20f0228,1,0.8333333333333334,0.4166666666666667,0.3333333333333333,0.8333333333333334,0.08333333333333333
cd08114b641efadee87fd7480dc3285e,2,0.5833333333333334,0.3333333333333333,0.75,0.75,0.0
b2041aea90ebe93017a710adec0f6c61,1,0.5,0.75,0.16666666666666666,0.8333333333333334,0.25
645f180b11c123a84c5de6759b7129ae,2,0.5,0.6666666666666666,0.8333333333333334,0.25,0.3333333333333333
f0b66f04fd044d8b0639a44f710782af,2,0.5833333333333334,0.25,0.5,1.0,0.3333333333333333
1ea79fb201395668f5974ec1ed804918,2,0.6666666666666666,0.8333333333333334,0.4166666666666667,0.8333333333333334,0.6666666666666666
bab1f5af3c243984cbf6ff10202deca1,2,0.8333333333333334,0.5833333333333334,0.5,0.4166666666666667,0.16666666666666666
a1d082a34b2f4668455ab3ece267cf9e,2,1.0,0.8333333333333334,0.08333333333333333,0.8333333333333334,0.6666666666666666
bbabaddade82aade657681b63523f969,2,0.6666666666666666,0.75,0.16666666666666666,0.5833333333333334,0.16666666666666666
1eb9fbe508a1ce1ac458a46a03a9e93b,3,0.5833333333333334,0.4166666666666667,0.6666666666666666,0.6666666666666666,0.8333333333333334
6dca8d2b55c96bb04fcbe16f259fffde,1,0.5,0.5833333333333334,0.5,0.9166666666666666,0.08333333333333333
e219523c918743c10dbabff210943209,2,0.8333333333333334,0.5833333333333334,0.25,0.75,0.0
fb53bc67003b02a9efee1af3d51e56b5,2,0.75,0.4166666666666667,0.5,0.6666666666666666,0.3333333333333333
319df79b933220e454a34615e3aa6d40,2,0.4166666666666667,0.5833333333333334,0.3333333333333333,0.6666666666666666,0.3333333333333333
f6ce380bdf17ac1411ed7b13bee948e3,1,0.6666666666666666,0.5,0.25,0.5833333333333334,0.4166666666666667
b3f37410c5f934084afe82668d7e694a,2,0.5,0.5,0.5,0.5,0.5
b70eb1f751e14e508eb0c2284a3ef55c,2,0.4166666666666667,0.6666666666666666,0.4166666666666667,0.5,0.3333333333333333
0761f3acdf785da2c85f4d64c0f27abc,2,0.8333333333333334,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.8333333333333334
5c87d15c69aea583f38371d049c7311e,2,0.75,0.5,0.16666666666666666,0.5,0.3333333333333333
1db7645518549c4400e951b9b330fe96,2,0.9166666666666666,0.16666666666666666,0.5,0.5,0.08333333333333333
5875cd97b39b062afb9540c87455733e,2,0.8333333333333334,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.8333333333333334
179d15517b4f5e2bce6a307021e60ac1,2,1.0,0.5833333333333334,0.5833333333333334,0.4166666666666667,0.4166666666666667
8f56656a9943cc5310f155e6ac7eee6f,2,1.0,0.25,0.16666666666666666,0.8333333333333334,0.4166666666666667
7ff282055122bf318a5e4b75e2b914c6,1,0.5833333333333334,0.9166666666666666,0.16666666666666666,0.75,0.25
d13b73bed3a733307704cf6eaa3c6dff,3,0.75,0.6666666666666666,0.5,0.9166666666666666,0.6666666666666666
082a5e7953edbfd7f6366e42626e373d,1,0.5,0.16666666666666666,0.75,0.75,0.16666666666666666
1f155858866b7f4a9f2e578c78990abd,2,0.5,0.25,0.16666666666666666,0.9166666666666666,0.25
6caea9ebb4df3a90fca5fc8afeb81761,1,0.5,0.5,0.4166666666666667,0.3333333333333333,0.0
9600462a6d913c56cb1b32a40a4bdbe3,3,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.8333333333333334
09669a6ac2911754783900fad7aba260,1,0.8333333333333334,0.9166666666666666,0.08333333333333333,1.0,0.75
6dc8724832fa33482774fe657cabd4d3,2,0.6666666666666666,0.5,0.5,0.75,0.3333333333333333
2bcfea9f9f60d3364c655f4024fe0447,2,0.8333333333333334,0.5,0.5833333333333334,0.4166666666666667,0.75
95c3e47a9506961802732677d767cb8a,2,0.75,0.75,0.4166666666666667,0.6666666666666666,0.6666666666666666
f805cf9589d118d8b804df78f0aa67da,2,0.75,0.5833333333333334,0.3333333333333333,0.75,0.08333333333333333
c19a94c62cb3b527793b785a90f9cacb,2,0.9166666666666666,0.5833333333333334,0.4166666666666667,0.3333333333333333,0.5833333333333334
78a44f948b616051b78a96446673284f,2,0.5,0.75,0.3333333333333333,0.5833333333333334,0.25
57a8b63ec0b31f086de797677fd927d3,1,0.4166666666666667,0.5833333333333334,0.16666666666666666,0.9166666666666666,0.25
84732c6cd677cadb59bca480e458a91c,1,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5,0.5
1348b0f9ab1e2e6df45de039a0bb8e76,2,0.75,0.5,0.08333333333333333,1.0,0.08333333333333333
211eebbaac008418638f5ee4574b837b,2,0.9166666666666666,0.5833333333333334,0.08333333333333333,0.75,0.8333333333333334
5e2f1d2c10bc29be38f94f3c857d6d39,1,0.9166666666666666,0.4166666666666667,0.6666666666666666,0.3333333333333333,0.25
8956adab5edbe41b7e130acf3c3b3d9d,1,0.75,0.75,0.3333333333333333,0.6666666666666666,0.4166666666666667
9aac82e04d4398c2a310dbf22d6a08ab,2,0.6666666666666666,0.8333333333333334,0.5,0.16666666666666666,0.3333333333333333
8f33963e9c924c064e499e5cc86f4b05,2,0.4166666666666667,0.4166666666666667,0.5,0.3333333333333333,0.6666666666666666
4fc2c7214577ba92e1a5ef012b31b2f1,2,0.6666666666666666,0.75,0.16666666666666666,0.75,0.16666666666666666
6f1e7e818b0e55d1e49d6e86eb8308d1,2,0.9166666666666666,0.4166666666666667,0.4166666666666667,1.0,0.6666666666666666
